7.050000000000000000e+01 1.904712647343281787e+03 -6.621626010916341620e+00 0.000000000000000000e+00 -6.621626010916341620e+00 0.000000000000000000e+00 3.835231978922453155e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.065000000000000000e+02 2.938084064355179635e+03 -2.752194985019129803e+01 0.000000000000000000e+00 -2.752194985019129803e+01 0.000000000000000000e+00 8.923394034346916470e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.425000000000000000e+02 4.157574497573970802e+03 -4.427325037859110779e+01 0.000000000000000000e+00 -4.427325037859110779e+01 0.000000000000000000e+00 1.128854041823624588e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.785000000000000000e+02 5.219406071737568709e+03 -3.542616639412842972e+01 0.000000000000000000e+00 -3.542616639412842972e+01 0.000000000000000000e+00 8.761377144972148923e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.145000000000000000e+02 5.719506567924715455e+03 5.973583979855069614e+00 0.000000000000000000e+00 5.973583979855069614e+00 0.000000000000000000e+00 8.823553981405266589e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.505000000000000000e+02 5.449924972382247688e+03 6.435374355375549271e+01 0.000000000000000000e+00 6.435374355375549271e+01 0.000000000000000000e+00 2.602314775430107918e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.865000000000000000e+02 4.527029422189405523e+03 1.095745186291697877e+02 0.000000000000000000e+00 1.095745186291697877e+02 0.000000000000000000e+00 6.998015067427262537e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.225000000000000000e+02 3.335456563006370743e+03 1.152961424868476001e+02 0.000000000000000000e+00 1.152961424868476001e+02 0.000000000000000000e+00 1.334476000291341435e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.585000000000000000e+02 2.327960660881700278e+03 7.568198771113137013e+01 0.000000000000000000e+00 7.568198771113137013e+01 0.000000000000000000e+00 1.915074699257337443e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.945000000000000000e+02 1.808078477734239868e+03 9.793789301095852551e+00 0.000000000000000000e+00 9.793789301095852551e+00 0.000000000000000000e+00 2.150202899723078431e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.305000000000000000e+02 1.812078500781006369e+03 -4.906348259622129149e+01 0.000000000000000000e+00 -4.906348259622129149e+01 0.000000000000000000e+00 1.908144622575818516e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.665000000000000000e+02 2.134869480139948337e+03 -7.289566157739909613e+01 0.000000000000000000e+00 -7.289566157739909613e+01 0.000000000000000000e+00 1.339788540654993376e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.025000000000000000e+02 2.473560982469392911e+03 -5.493449403255000618e+01 0.000000000000000000e+00 -5.493449403255000618e+01 0.000000000000000000e+00 8.259739053604359782e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.385000000000000000e+02 2.595863786617031110e+03 -1.286974326053401541e+01 0.000000000000000000e+00 -1.286974326053401541e+01 0.000000000000000000e+00 7.664352357502769664e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.745000000000000000e+02 2.447254639896261324e+03 2.214283158355530645e+01 0.000000000000000000e+00 2.214283158355530645e+01 0.000000000000000000e+00 1.329631047190070703e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.105000000000000000e+02 2.146917333787221651e+03 2.416949593686440068e+01 0.000000000000000000e+00 2.416949593686440068e+01 0.000000000000000000e+00 2.326259646939574566e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.465000000000000000e+02 1.892489816069001336e+03 -1.249006775914551426e+01 0.000000000000000000e+00 -1.249006775914551426e+01 0.000000000000000000e+00 3.294576249442009441e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.825000000000000000e+02 1.836462366591227010e+03 -7.032190843239624201e+01 0.000000000000000000e+00 -7.032190843239624201e+01 0.000000000000000000e+00 3.755536834742468955e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.185000000000000000e+02 2.002835097715334996e+03 -1.188377337920547347e+02 0.000000000000000000e+00 -1.188377337920547347e+02 0.000000000000000000e+00 3.488608058631461972e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.545000000000000000e+02 2.283524571747816935e+03 -1.317467873645420298e+02 0.000000000000000000e+00 -1.317467873645420298e+02 0.000000000000000000e+00 2.665329812408057819e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.905000000000000000e+02 2.505943178299097326e+03 -1.011496274305319787e+02 0.000000000000000000e+00 -1.011496274305319787e+02 0.000000000000000000e+00 1.761143594466144435e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.265000000000000000e+02 2.528345633021970571e+03 -4.128668017577068383e+01 0.000000000000000000e+00 -4.128668017577068383e+01 0.000000000000000000e+00 1.294741719838915017e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.625000000000000000e+02 2.310265467309709948e+03 1.965800018788524639e+01 0.000000000000000000e+00 1.965800018788524639e+01 0.000000000000000000e+00 1.544822518464249583e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.985000000000000000e+02 1.924596172244344189e+03 5.450733600566167780e+01 0.000000000000000000e+00 5.450733600566167780e+01 0.000000000000000000e+00 2.402433961932101170e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.345000000000000000e+02 1.510540640066198648e+03 5.042552090437646939e+01 0.000000000000000000e+00 5.042552090437646939e+01 0.000000000000000000e+00 3.435857912165842265e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.705000000000000000e+02 1.202546449576308532e+03 1.411304535066345345e+01 0.000000000000000000e+00 1.411304535066345345e+01 0.000000000000000000e+00 4.126729306736580583e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.006500000000000000e+03 1.068369272660393108e+03 -3.343931836961087356e+01 0.000000000000000000e+00 -3.343931836961087356e+01 0.000000000000000000e+00 4.143113852036633915e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042500000000000000e+03 1.088515015115508049e+03 -6.865845215396541334e+01 0.000000000000000000e+00 -6.865845215396541334e+01 0.000000000000000000e+00 3.498886544276257382e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.078500000000000000e+03 1.179985175430724439e+03 -7.706368339061373263e+01 0.000000000000000000e+00 -7.706368339061373263e+01 0.000000000000000000e+00 2.528250410631403966e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.114500000000000000e+03 1.246350589062547670e+03 -5.921801110988181449e+01 0.000000000000000000e+00 -5.921801110988181449e+01 0.000000000000000000e+00 1.696177250149593618e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150500000000000000e+03 1.225871814083604704e+03 -2.843241307501711290e+01 0.000000000000000000e+00 -2.843241307501711290e+01 0.000000000000000000e+00 1.357403178369059660e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.186500000000000000e+03 1.114844975405957939e+03 -2.508212180058789098e+00 0.000000000000000000e+00 -2.508212180058789098e+00 0.000000000000000000e+00 1.590977493386010799e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.222500000000000000e+03 9.586447198994825385e+02 5.704541687041452924e+00 0.000000000000000000e+00 5.704541687041452924e+00 0.000000000000000000e+00 2.186958269805126776e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
