7.050000000000000000e+01 1.914322103057855657e+03 -6.388970769504386915e+00 0.000000000000000000e+00 -6.388970769504386915e+00 0.000000000000000000e+00 6.161784393042006869e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.065000000000000000e+02 2.945545047246367631e+03 -2.732538172295873125e+01 0.000000000000000000e+00 -2.732538172295873125e+01 0.000000000000000000e+00 1.088907530667258872e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.425000000000000000e+02 4.163830818298949453e+03 -4.409850411541123094e+01 0.000000000000000000e+00 -4.409850411541123094e+01 0.000000000000000000e+00 1.303600305003508542e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.785000000000000000e+02 5.224860803084250620e+03 -3.526656306849408651e+01 0.000000000000000000e+00 -3.526656306849408651e+01 0.000000000000000000e+00 1.035741040131560098e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.145000000000000000e+02 5.724386916238576305e+03 6.121835401735784998e+00 0.000000000000000000e+00 6.121835401735784998e+00 0.000000000000000000e+00 1.030606820021240599e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.505000000000000000e+02 5.454377033503877101e+03 6.449304969717806557e+01 0.000000000000000000e+00 6.449304969717806557e+01 0.000000000000000000e+00 2.741620918852665234e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.865000000000000000e+02 4.531137275092174605e+03 1.097065247576973661e+02 0.000000000000000000e+00 1.097065247576973661e+02 0.000000000000000000e+00 7.130021195954844515e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.225000000000000000e+02 3.339223982875294951e+03 1.154220345265907071e+02 0.000000000000000000e+00 1.154220345265907071e+02 0.000000000000000000e+00 1.347065204265652483e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.585000000000000000e+02 2.331338809061422580e+03 7.580265522822139701e+01 0.000000000000000000e+00 7.580265522822139701e+01 0.000000000000000000e+00 1.927141450966340130e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.945000000000000000e+02 1.811077645235436876e+03 9.909920637260725584e+00 0.000000000000000000e+00 9.909920637260725584e+00 0.000000000000000000e+00 2.161816033339565735e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.305000000000000000e+02 1.814712466344495169e+03 -4.895134133606360649e+01 0.000000000000000000e+00 -4.895134133606360649e+01 0.000000000000000000e+00 1.919358748591587016e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.665000000000000000e+02 2.137188769876357128e+03 -7.278706815613077197e+01 0.000000000000000000e+00 -7.278706815613077197e+01 0.000000000000000000e+00 1.350647882781825615e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.025000000000000000e+02 2.475592789408477074e+03 -5.482908413052358299e+01 0.000000000000000000e+00 -5.482908413052358299e+01 0.000000000000000000e+00 8.365148955630775873e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.385000000000000000e+02 2.597606072215779932e+03 -1.276721234608116085e+01 0.000000000000000000e+00 -1.276721234608116085e+01 0.000000000000000000e+00 7.766883271955627777e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.745000000000000000e+02 2.448712536487294528e+03 2.224274127152217773e+01 0.000000000000000000e+00 2.224274127152217773e+01 0.000000000000000000e+00 1.339622015986757475e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.105000000000000000e+02 2.148090078576657106e+03 2.426700495751189024e+01 0.000000000000000000e+00 2.426700495751189024e+01 0.000000000000000000e+00 2.336010549004323167e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.465000000000000000e+02 1.893374323954667489e+03 -1.239476887054204646e+01 0.000000000000000000e+00 -1.239476887054204646e+01 0.000000000000000000e+00 3.304106138302355333e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.825000000000000000e+02 1.837063273019180087e+03 -7.022865368315507340e+01 0.000000000000000000e+00 -7.022865368315507340e+01 0.000000000000000000e+00 3.764862309666585105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.185000000000000000e+02 2.003162000032100650e+03 -1.187463774802329652e+02 0.000000000000000000e+00 -1.187463774802329652e+02 0.000000000000000000e+00 3.497743689813638923e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.545000000000000000e+02 2.283572006582354334e+03 -1.316572007344041140e+02 0.000000000000000000e+00 -1.316572007344041140e+02 0.000000000000000000e+00 2.674288475421847977e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.905000000000000000e+02 2.505707638911809681e+03 -1.010616960086466349e+02 0.000000000000000000e+00 -1.010616960086466349e+02 0.000000000000000000e+00 1.769936736654679876e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.265000000000000000e+02 2.527826150950766532e+03 -4.120030162521738504e+01 0.000000000000000000e+00 -4.120030162521738504e+01 0.000000000000000000e+00 1.303379574894244008e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.625000000000000000e+02 2.309463802305967874e+03 1.974291781366316201e+01 0.000000000000000000e+00 1.974291781366316201e+01 0.000000000000000000e+00 1.553314281042041145e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.985000000000000000e+02 1.923529788916386224e+03 5.459087569701668485e+01 0.000000000000000000e+00 5.459087569701668485e+01 0.000000000000000000e+00 2.410787931067601875e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.345000000000000000e+02 1.509217955741276910e+03 5.050775788338486905e+01 0.000000000000000000e+00 5.050775788338486905e+01 0.000000000000000000e+00 3.444081610066681520e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.705000000000000000e+02 1.200971254198009319e+03 1.419404806276652131e+01 0.000000000000000000e+00 1.419404806276652131e+01 0.000000000000000000e+00 4.134829577946887014e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.006500000000000000e+03 1.066545608330620325e+03 -3.335948742188206495e+01 0.000000000000000000e+00 -3.335948742188206495e+01 0.000000000000000000e+00 4.151096946809515487e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.042500000000000000e+03 1.086446673743973406e+03 -6.857973570539142827e+01 0.000000000000000000e+00 -6.857973570539142827e+01 0.000000000000000000e+00 3.506758189133657311e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.078500000000000000e+03 1.177675105642133531e+03 -7.698602881246111451e+01 0.000000000000000000e+00 -7.698602881246111451e+01 0.000000000000000000e+00 2.536015868446665422e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.114500000000000000e+03 1.243814741692356392e+03 -5.914136989537767874e+01 0.000000000000000000e+00 -5.914136989537767874e+01 0.000000000000000000e+00 1.703841371600006127e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
