6.991032688770904e-06	0.011372980182831335	1
1.0337514416768491e-05	0.002293808746660043	1
4.903424470336057e-06	0.014994002826460993	2
5.03528821494906e-06	0.014987586907408167	3
6.857465900611829e-06	0.011346538337956364	4
1.0643732197100449e-05	0.002515704271742753	4
5.391330866657675e-06	0.014987586907408167	5
5.513217951766417e-06	0.014994002826460996	6
5.548642202221059e-06	0.014987586907408165	7
5.749930202986077e-06	0.014987586907408167	8
5.934964873849659e-06	0.014994002826460996	9
6.1918637475402764e-06	0.014987586907408167	10
6.199002867404046e-06	0.014994002826460993	11
5.7393072793279314e-06	0.014987586907408167	12
6.981089366206312e-06	0.014634517672709435	13
6.896801138074451e-06	0.01641942201858071	14
7.226591459554775e-06	0.0164066043589253	15
7.298115581882534e-06	0.01641942201858071	16
7.249152217173386e-06	0.0164066043589253	17
7.5247631177571935e-06	0.01505590554288964	18
9.433387143261821e-06	0.00011291827812811535	18
6.884417179433198e-06	0.0164066043589253	19
6.9797034696811975e-06	0.01641942201858071	20
7.1476973981135645e-06	0.0164066043589253	21
7.28119589301564e-06	0.0164066043589253	22
7.254798363879136e-06	0.016419422018580713	23
7.330175517855674e-06	0.016406604358925297	24
7.326212438282323e-06	0.01641942201858071	25
7.284175753683379e-06	0.0164066043589253	26
6.884018290417077e-06	0.015689293470525105	27
6.848836191314695e-06	0.01664387258914564	28
7.2255422312053116e-06	0.01664387258914564	29
7.31514494848271e-06	0.01664387258914564	30
7.191907799644675e-06	0.016630899968265556	31
7.99712863695896e-06	0.012345216266457728	32
1.0209409259871252e-05	0.0022932628071856216	32
6.959636414103057e-06	0.016630899968265556	33
7.024435231177637e-06	0.01664387258914564	34
7.158554042488309e-06	0.01664387258914564	35
7.189000024243201e-06	0.01664387258914564	36
7.265710160684796e-06	0.01664387258914564	37
7.279485016794422e-06	0.016630899968265556	38
7.265209743850199e-06	0.01664387258914564	39
7.2414898420283835e-06	0.016643872589145643	40
7.95019544805127e-06	0.010765376553350026	41
1.0162398863536467e-05	0.004128197567611871	41
8.088094726902484e-06	0.011144272764362036	42
1.0160906218866587e-05	0.0044731155796555195	42
8.315568835439825e-06	0.010860782823914344	43
1.0762087029409813e-05	0.004769587555301899	43
8.389276588028697e-06	0.010124180766096993	44
1.0649900394870564e-05	0.005493207577920562	44
8.256204410351218e-06	0.010715315159277615	45
1.0428449475354938e-05	0.004915055219938624	45
8.301832163468634e-06	0.0107060514246439	46
1.0663752350404908e-05	0.004904411969555617	46
8.718491188412633e-06	0.003947549105477388	47
1.0809956644443469e-05	0.008514933840444532	47
8.02716188465642e-06	0.01173017002303856	48
1.0214405781282183e-05	0.003900200356177681	48
8.07775063103714e-06	0.011144272764362037	49
1.041732489280473e-05	0.0044731155796555195	49
8.257381375637213e-06	0.01027527547375152	50
1.0518820344315105e-05	0.005355094905464723	50
8.282253065622561e-06	0.010278912165367438	51
1.053795005120391e-05	0.0053514582138488	51
8.286158333975364e-06	0.010562402105815131	52
1.0526563576982392e-05	0.005054986238202425	52
8.332383136751054e-06	0.010278912165367438	53
1.0731089287159583e-05	0.005351458213848801	53
8.370252272885151e-06	0.01026783008492576	54
1.0732485026013818e-05	0.005349558259091796	54
8.26539895707048e-06	0.009255183475486473	55
1.0439310505894247e-05	0.006375186903729765	55
6.866515114057758e-06	0.01291414666729356	56
9.887500727182388e-06	0.0011364498606924263	56
5.240701003872881e-06	0.015568215923960677	57
6.153900129519823e-06	0.015567354053544428	58
5.396999573947003e-06	0.015568215923960679	59
6.570489550020971e-06	0.013531879724517418	60
1.0771492073083917e-05	0.0014312253513964171	60
5.769781744678912e-06	0.015575625831587501	61
5.879783902936153e-06	0.015568215923960679	62
5.928821348836397e-06	0.015568215923960679	63
5.930373314810493e-06	0.015568215923960677	64
6.287316398931485e-06	0.015568215923960679	65
6.40051099888716e-06	0.015575625831587503	66
6.643822760185891e-06	0.015568215923960677	67
